OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,51,13, 122294)), ('pm1_cf', 34), ('pm25_cf', 65), ('pm10_cf', 77), ('pm1', 28), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,52,14, 228317)), ('pm1_cf', 32), ('pm25_cf', 63), ('pm10_cf', 72), ('pm1', 27), ('pm25', 47), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,53,15, 534326)), ('pm1_cf', 35), ('pm25_cf', 64), ('pm10_cf', 77), ('pm1', 27), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,54,16, 931220)), ('pm1_cf', 36), ('pm25_cf', 63), ('pm10_cf', 69), ('pm1', 28), ('pm25', 47), ('pm10', 59)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,55,17, 968814)), ('pm1_cf', 38), ('pm25_cf', 74), ('pm10_cf', 80), ('pm1', 29), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,56,18, 742853)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 74), ('pm1', 29), ('pm25', 49), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,57,20, 282273)), ('pm1_cf', 34), ('pm25_cf', 67), ('pm10_cf', 77), ('pm1', 28), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,58,21, 752590)), ('pm1_cf', 35), ('pm25_cf', 66), ('pm10_cf', 74), ('pm1', 27), ('pm25', 47), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,16,59,22, 739307)), ('pm1_cf', 34), ('pm25_cf', 64), ('pm10_cf', 74), ('pm1', 28), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,0,23, 659776)), ('pm1_cf', 34), ('pm25_cf', 66), ('pm10_cf', 77), ('pm1', 28), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,1,24, 436804)), ('pm1_cf', 38), ('pm25_cf', 75), ('pm10_cf', 83), ('pm1', 29), ('pm25', 51), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,2,25, 281578)), ('pm1_cf', 34), ('pm25_cf', 60), ('pm10_cf', 67), ('pm1', 28), ('pm25', 46), ('pm10', 58)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,3,26, 683214)), ('pm1_cf', 37), ('pm25_cf', 73), ('pm10_cf', 78), ('pm1', 29), ('pm25', 51), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,4,27, 729578)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 74), ('pm1', 29), ('pm25', 49), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,5,28, 446322)), ('pm1_cf', 38), ('pm25_cf', 71), ('pm10_cf', 78), ('pm1', 29), ('pm25', 50), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,6,29, 785516)), ('pm1_cf', 38), ('pm25_cf', 73), ('pm10_cf', 85), ('pm1', 29), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,7,31, 51539)), ('pm1_cf', 35), ('pm25_cf', 69), ('pm10_cf', 79), ('pm1', 28), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,8,31, 840357)), ('pm1_cf', 35), ('pm25_cf', 67), ('pm10_cf', 73), ('pm1', 28), ('pm25', 48), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,9,33, 256998)), ('pm1_cf', 40), ('pm25_cf', 72), ('pm10_cf', 78), ('pm1', 30), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,10,34, 309141)), ('pm1_cf', 38), ('pm25_cf', 73), ('pm10_cf', 79), ('pm1', 29), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,11,35, 23632)), ('pm1_cf', 37), ('pm25_cf', 73), ('pm10_cf', 80), ('pm1', 29), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,12,36, 212626)), ('pm1_cf', 32), ('pm25_cf', 65), ('pm10_cf', 76), ('pm1', 26), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,13,37, 118083)), ('pm1_cf', 34), ('pm25_cf', 67), ('pm10_cf', 79), ('pm1', 28), ('pm25', 48), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,14,37, 905228)), ('pm1_cf', 34), ('pm25_cf', 70), ('pm10_cf', 75), ('pm1', 28), ('pm25', 50), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,15,38, 908036)), ('pm1_cf', 35), ('pm25_cf', 68), ('pm10_cf', 82), ('pm1', 27), ('pm25', 48), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,16,39, 764140)), ('pm1_cf', 34), ('pm25_cf', 68), ('pm10_cf', 82), ('pm1', 27), ('pm25', 48), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,17,40, 960535)), ('pm1_cf', 37), ('pm25_cf', 66), ('pm10_cf', 77), ('pm1', 29), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,18,42, 448268)), ('pm1_cf', 36), ('pm25_cf', 73), ('pm10_cf', 82), ('pm1', 28), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,19,43, 216014)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 72), ('pm1', 29), ('pm25', 49), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,20,44, 632420)), ('pm1_cf', 38), ('pm25_cf', 71), ('pm10_cf', 79), ('pm1', 29), ('pm25', 50), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,21,45, 476057)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 82), ('pm1', 29), ('pm25', 49), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,22,46, 750577)), ('pm1_cf', 36), ('pm25_cf', 75), ('pm10_cf', 83), ('pm1', 28), ('pm25', 51), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,23,48, 240703)), ('pm1_cf', 37), ('pm25_cf', 70), ('pm10_cf', 78), ('pm1', 29), ('pm25', 50), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,24,49, 14975)), ('pm1_cf', 36), ('pm25_cf', 66), ('pm10_cf', 74), ('pm1', 28), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,25,50, 502436)), ('pm1_cf', 35), ('pm25_cf', 66), ('pm10_cf', 74), ('pm1', 28), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,26,51, 504806)), ('pm1_cf', 35), ('pm25_cf', 68), ('pm10_cf', 83), ('pm1', 28), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,27,52, 988080)), ('pm1_cf', 37), ('pm25_cf', 73), ('pm10_cf', 81), ('pm1', 29), ('pm25', 51), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,28,53, 772554)), ('pm1_cf', 38), ('pm25_cf', 70), ('pm10_cf', 76), ('pm1', 29), ('pm25', 50), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,29,55, 62460)), ('pm1_cf', 36), ('pm25_cf', 72), ('pm10_cf', 77), ('pm1', 28), ('pm25', 50), ('pm10', 62)])
,,,,,,,,,,,,,,,,,,,
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,31,58, 111201)), ('pm1_cf', 38), ('pm25_cf', 70), ('pm10_cf', 81), ('pm1', 29), ('pm25', 50), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,32,59, 46378)), ('pm1_cf', 36), ('pm25_cf', 68), ('pm10_cf', 76), ('pm1', 28), ('pm25', 49), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,34,0, 534602)), ('pm1_cf', 36), ('pm25_cf', 66), ('pm10_cf', 77), ('pm1', 28), ('pm25', 47), ('pm10', 62)])
,,,,,,,,,,,,,,,,,,,
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,36,3, 296809)), ('pm1_cf', 38), ('pm25_cf', 69), ('pm10_cf', 84), ('pm1', 29), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,37,4, 930142)), ('pm1_cf', 38), ('pm25_cf', 74), ('pm10_cf', 79), ('pm1', 29), ('pm25', 51), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,38,5, 777207)), ('pm1_cf', 37), ('pm25_cf', 76), ('pm10_cf', 82), ('pm1', 29), ('pm25', 52), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,39,7, 481606)), ('pm1_cf', 38), ('pm25_cf', 74), ('pm10_cf', 87), ('pm1', 29), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,40,9, 26782)), ('pm1_cf', 38), ('pm25_cf', 73), ('pm10_cf', 83), ('pm1', 29), ('pm25', 51), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,41,10, 90774)), ('pm1_cf', 35), ('pm25_cf', 67), ('pm10_cf', 75), ('pm1', 28), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,42,11, 150147)), ('pm1_cf', 38), ('pm25_cf', 75), ('pm10_cf', 86), ('pm1', 29), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,43,12, 785940)), ('pm1_cf', 34), ('pm25_cf', 70), ('pm10_cf', 83), ('pm1', 28), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,44,13, 775564)), ('pm1_cf', 35), ('pm25_cf', 67), ('pm10_cf', 77), ('pm1', 27), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,45,15, 196895)), ('pm1_cf', 34), ('pm25_cf', 64), ('pm10_cf', 74), ('pm1', 28), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,46,16, 353950)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 84), ('pm1', 29), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,47,18, 42955)), ('pm1_cf', 36), ('pm25_cf', 68), ('pm10_cf', 81), ('pm1', 28), ('pm25', 49), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,48,19, 750218)), ('pm1_cf', 35), ('pm25_cf', 65), ('pm10_cf', 75), ('pm1', 27), ('pm25', 47), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,49,21, 599072)), ('pm1_cf', 36), ('pm25_cf', 68), ('pm10_cf', 75), ('pm1', 28), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,50,22, 758467)), ('pm1_cf', 36), ('pm25_cf', 66), ('pm10_cf', 75), ('pm1', 28), ('pm25', 47), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,51,24, 38042)), ('pm1_cf', 38), ('pm25_cf', 70), ('pm10_cf', 83), ('pm1', 29), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,52,25, 603839)), ('pm1_cf', 36), ('pm25_cf', 68), ('pm10_cf', 72), ('pm1', 28), ('pm25', 49), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,53,27, 288224)), ('pm1_cf', 35), ('pm25_cf', 69), ('pm10_cf', 79), ('pm1', 28), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,54,28, 492962)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 83), ('pm1', 29), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,55,30, 411080)), ('pm1_cf', 37), ('pm25_cf', 66), ('pm10_cf', 77), ('pm1', 29), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,56,31, 979343)), ('pm1_cf', 38), ('pm25_cf', 68), ('pm10_cf', 77), ('pm1', 29), ('pm25', 49), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,57,33, 549536)), ('pm1_cf', 36), ('pm25_cf', 68), ('pm10_cf', 79), ('pm1', 28), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,58,35, 194235)), ('pm1_cf', 38), ('pm25_cf', 76), ('pm10_cf', 81), ('pm1', 29), ('pm25', 52), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,17,59,37, 54888)), ('pm1_cf', 38), ('pm25_cf', 78), ('pm10_cf', 82), ('pm1', 29), ('pm25', 52), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,0,38, 413314)), ('pm1_cf', 34), ('pm25_cf', 67), ('pm10_cf', 74), ('pm1', 28), ('pm25', 48), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,1,40, 131204)), ('pm1_cf', 38), ('pm25_cf', 75), ('pm10_cf', 85), ('pm1', 29), ('pm25', 52), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,2,41, 770794)), ('pm1_cf', 36), ('pm25_cf', 67), ('pm10_cf', 83), ('pm1', 28), ('pm25', 48), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,3,43, 51619)), ('pm1_cf', 34), ('pm25_cf', 69), ('pm10_cf', 77), ('pm1', 27), ('pm25', 49), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,4,44, 314143)), ('pm1_cf', 34), ('pm25_cf', 63), ('pm10_cf', 76), ('pm1', 28), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,5,46, 175383)), ('pm1_cf', 32), ('pm25_cf', 63), ('pm10_cf', 73), ('pm1', 26), ('pm25', 46), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,6,47, 885480)), ('pm1_cf', 36), ('pm25_cf', 72), ('pm10_cf', 78), ('pm1', 28), ('pm25', 50), ('pm10', 63)])
,,,,,,,,,,,,,,,,,,,
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,8,51, 435048)), ('pm1_cf', 36), ('pm25_cf', 67), ('pm10_cf', 74), ('pm1', 28), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,9,53, 420929)), ('pm1_cf', 38), ('pm25_cf', 71), ('pm10_cf', 83), ('pm1', 29), ('pm25', 50), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,10,55, 139801)), ('pm1_cf', 38), ('pm25_cf', 69), ('pm10_cf', 79), ('pm1', 29), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,11,57, 343452)), ('pm1_cf', 37), ('pm25_cf', 71), ('pm10_cf', 81), ('pm1', 28), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,12,59, 342887)), ('pm1_cf', 35), ('pm25_cf', 66), ('pm10_cf', 74), ('pm1', 27), ('pm25', 47), ('pm10', 61)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,14,1, 465770)), ('pm1_cf', 35), ('pm25_cf', 67), ('pm10_cf', 76), ('pm1', 28), ('pm25', 48), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,15,3, 107201)), ('pm1_cf', 36), ('pm25_cf', 73), ('pm10_cf', 87), ('pm1', 28), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,16,4, 801904)), ('pm1_cf', 38), ('pm25_cf', 69), ('pm10_cf', 84), ('pm1', 29), ('pm25', 49), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,17,6, 836325)), ('pm1_cf', 39), ('pm25_cf', 63), ('pm10_cf', 68), ('pm1', 30), ('pm25', 47), ('pm10', 58)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,18,9, 180780)), ('pm1_cf', 35), ('pm25_cf', 65), ('pm10_cf', 77), ('pm1', 27), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,19,11, 22534)), ('pm1_cf', 38), ('pm25_cf', 67), ('pm10_cf', 78), ('pm1', 29), ('pm25', 48), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,20,13, 298122)), ('pm1_cf', 38), ('pm25_cf', 76), ('pm10_cf', 83), ('pm1', 29), ('pm25', 51), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,21,15, 715068)), ('pm1_cf', 38), ('pm25_cf', 69), ('pm10_cf', 81), ('pm1', 29), ('pm25', 49), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,22,17, 574230)), ('pm1_cf', 36), ('pm25_cf', 72), ('pm10_cf', 80), ('pm1', 28), ('pm25', 50), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,23,19, 854772)), ('pm1_cf', 43), ('pm25_cf', 78), ('pm10_cf', 89), ('pm1', 31), ('pm25', 52), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,24,21, 985782)), ('pm1_cf', 39), ('pm25_cf', 77), ('pm10_cf', 87), ('pm1', 30), ('pm25', 52), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,25,23, 634198)), ('pm1_cf', 38), ('pm25_cf', 70), ('pm10_cf', 81), ('pm1', 29), ('pm25', 50), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,26,25, 282303)), ('pm1_cf', 37), ('pm25_cf', 73), ('pm10_cf', 85), ('pm1', 29), ('pm25', 51), ('pm10', 67)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,27,27, 494488)), ('pm1_cf', 33), ('pm25_cf', 65), ('pm10_cf', 68), ('pm1', 27), ('pm25', 47), ('pm10', 58)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,28,29, 690498)), ('pm1_cf', 37), ('pm25_cf', 69), ('pm10_cf', 75), ('pm1', 29), ('pm25', 49), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,29,31, 625134)), ('pm1_cf', 34), ('pm25_cf', 69), ('pm10_cf', 76), ('pm1', 28), ('pm25', 49), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,30,33, 709773)), ('pm1_cf', 36), ('pm25_cf', 72), ('pm10_cf', 81), ('pm1', 28), ('pm25', 50), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,31,36, 53811)), ('pm1_cf', 34), ('pm25_cf', 63), ('pm10_cf', 70), ('pm1', 28), ('pm25', 47), ('pm10', 60)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,32,37, 848739)), ('pm1_cf', 38), ('pm25_cf', 73), ('pm10_cf', 88), ('pm1', 29), ('pm25', 51), ('pm10', 68)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,33,40, 192912)), ('pm1_cf', 39), ('pm25_cf', 70), ('pm10_cf', 77), ('pm1', 30), ('pm25', 50), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,34,42, 178683)), ('pm1_cf', 41), ('pm25_cf', 75), ('pm10_cf', 82), ('pm1', 31), ('pm25', 51), ('pm10', 65)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,35,44, 618314)), ('pm1_cf', 37), ('pm25_cf', 68), ('pm10_cf', 80), ('pm1', 29), ('pm25', 49), ('pm10', 64)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,36,46, 967071)), ('pm1_cf', 34), ('pm25_cf', 75), ('pm10_cf', 83), ('pm1', 28), ('pm25', 51), ('pm10', 66)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,37,48, 905508)), ('pm1_cf', 38), ('pm25_cf', 70), ('pm10_cf', 77), ('pm1', 29), ('pm25', 50), ('pm10', 63)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,38,50, 888972)), ('pm1_cf', 34), ('pm25_cf', 64), ('pm10_cf', 74), ('pm1', 28), ('pm25', 47), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,39,53, 592181)), ('pm1_cf', 33), ('pm25_cf', 63), ('pm10_cf', 74), ('pm1', 27), ('pm25', 46), ('pm10', 62)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,40,56, 346948)), ('pm1_cf', 32), ('pm25_cf', 57), ('pm10_cf', 64), ('pm1', 26), ('pm25', 44), ('pm10', 56)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,41,58, 810519)), ('pm1_cf', 32), ('pm25_cf', 55), ('pm10_cf', 62), ('pm1', 27), ('pm25', 44), ('pm10', 55)])
,,,,,,,,,,,,,,,,,,,
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,44,3, 296133)), ('pm1_cf', 24), ('pm25_cf', 41), ('pm10_cf', 47), ('pm1', 22), ('pm25', 36), ('pm10', 46)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,45,5, 257225)), ('pm1_cf', 22), ('pm25_cf', 38), ('pm10_cf', 40), ('pm1', 21), ('pm25', 35), ('pm10', 40)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,46,7, 419554)), ('pm1_cf', 23), ('pm25_cf', 38), ('pm10_cf', 44), ('pm1', 21), ('pm25', 34), ('pm10', 44)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,47,10, 224290)), ('pm1_cf', 21), ('pm25_cf', 37), ('pm10_cf', 42), ('pm1', 20), ('pm25', 34), ('pm10', 42)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,48,12, 731707)), ('pm1_cf', 18), ('pm25_cf', 34), ('pm10_cf', 38), ('pm1', 18), ('pm25', 32), ('pm10', 38)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,49,15, 249629)), ('pm1_cf', 21), ('pm25_cf', 38), ('pm10_cf', 41), ('pm1', 20), ('pm25', 35), ('pm10', 41)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,50,17, 474333)), ('pm1_cf', 21), ('pm25_cf', 36), ('pm10_cf', 37), ('pm1', 20), ('pm25', 33), ('pm10', 37)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,51,19, 985818)), ('pm1_cf', 18), ('pm25_cf', 35), ('pm10_cf', 37), ('pm1', 18), ('pm25', 32), ('pm10', 37)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,52,22, 432412)), ('pm1_cf', 20), ('pm25_cf', 35), ('pm10_cf', 37), ('pm1', 20), ('pm25', 33), ('pm10', 37)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,53,24, 521394)), ('pm1_cf', 17), ('pm25_cf', 32), ('pm10_cf', 38), ('pm1', 17), ('pm25', 31), ('pm10', 38)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,54,27, 603574)), ('pm1_cf', 20), ('pm25_cf', 36), ('pm10_cf', 39), ('pm1', 20), ('pm25', 33), ('pm10', 39)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,55,30, 553897)), ('pm1_cf', 19), ('pm25_cf', 34), ('pm10_cf', 36), ('pm1', 19), ('pm25', 32), ('pm10', 36)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,56,33, 346135)), ('pm1_cf', 20), ('pm25_cf', 34), ('pm10_cf', 37), ('pm1', 20), ('pm25', 32), ('pm10', 37)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,57,35, 569513)), ('pm1_cf', 19), ('pm25_cf', 27), ('pm10_cf', 32), ('pm1', 19), ('pm25', 27), ('pm10', 32)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,58,38, 359539)), ('pm1_cf', 18), ('pm25_cf', 29), ('pm10_cf', 32), ('pm1', 18), ('pm25', 29), ('pm10', 32)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,18,59,41, 17271)), ('pm1_cf', 17), ('pm25_cf', 34), ('pm10_cf', 35), ('pm1', 17), ('pm25', 32), ('pm10', 35)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,0,43, 888999)), ('pm1_cf', 18), ('pm25_cf', 34), ('pm10_cf', 36), ('pm1', 18), ('pm25', 32), ('pm10', 36)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,1,46, 474355)), ('pm1_cf', 17), ('pm25_cf', 34), ('pm10_cf', 37), ('pm1', 17), ('pm25', 32), ('pm10', 37)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,2,49, 132990)), ('pm1_cf', 20), ('pm25_cf', 31), ('pm10_cf', 34), ('pm1', 20), ('pm25', 30), ('pm10', 34)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,3,51, 923707)), ('pm1_cf', 18), ('pm25_cf', 29), ('pm10_cf', 35), ('pm1', 18), ('pm25', 29), ('pm10', 35)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,4,54, 717792)), ('pm1_cf', 19), ('pm25_cf', 35), ('pm10_cf', 38), ('pm1', 19), ('pm25', 33), ('pm10', 38)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,5,57, 171037)), ('pm1_cf', 19), ('pm25_cf', 32), ('pm10_cf', 38), ('pm1', 19), ('pm25', 31), ('pm10', 38)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,7,0, 47122)), ('pm1_cf', 20), ('pm25_cf', 33), ('pm10_cf', 37), ('pm1', 20), ('pm25', 32), ('pm10', 37)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,8,2, 852824)), ('pm1_cf', 18), ('pm25_cf', 32), ('pm10_cf', 32), ('pm1', 18), ('pm25', 31), ('pm10', 32)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,9,5, 650259)), ('pm1_cf', 18), ('pm25_cf', 28), ('pm10_cf', 30), ('pm1', 18), ('pm25', 28), ('pm10', 30)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,10,8, 669577)), ('pm1_cf', 17), ('pm25_cf', 33), ('pm10_cf', 38), ('pm1', 17), ('pm25', 31), ('pm10', 38)])
OrderedDict([('DateTime', datetime.datetime(2020,10,21,19,11,11, 809835)), ('pm1_cf', 16), ('pm25_cf', 31), ('pm10_cf', 35), ('pm1', 16), ('pm25', 30), ('pm10', 35)])
